Date,Author,Comment,Likes,Sentiment Label,Sentiment Score
2023-11-20,olive tree,"Peace be with ❤️

The Word of the LORD ALMIGHTY:
Gaza will be forsaken, Ashkelon will be desolate, Ashdod will be driven out by day, Ekron will be uprooted.

Woe to the Cherethites, inhabitants of the seashore, O Canaan, the land of the Philistines, for the word of the LORD is against you, for I will destroy you and leave you without an inhabitant.

The seashore will be a meadow, with shepherd's huts and sheepfolds there.""

All these disasters are happening to fulfill the Prophecy of wrath that does not follow GOD's Word.

We humans can 'never' oppose or criticize GOD's will, but we can avoid GOD's Fierce Wrath and save our souls.

We must believe in the LORD JESUS CHRIST, the only begotten Son of GOD, who paid for the sins of the world and us humans through the cross, and follow His will!

The only way to avoid the Fierce Wrath of GOD and to not stand in Judgment is to Believe and keep the Words of the LORD JESUS CHRIST.

Psalm 2:7,12.
I proclaim the commandment of the LORD. The LORD said to me, “You are my son; today I have begotten you.”

Kiss his Son, lest he be angry with you, and you perish from your way; for his wrath is kindled. Blessed are all who take refuge in the LORD.""

John 1:1-3
Mark 1:15
Luke 3:8-14
John 3:5-6

May the Mercy of GOD and the Grace of the LORD JESUS CHRIST be upon all! 🙏❤️",0,Positive,0.9512
2023-11-20,Sarit Jacobsohn,Israeli propaganda is fake.,1,Negative,-0.6249
2023-11-20,bereket gebrihiwot,BBC  is not telling the truth.,1,Negative,-0.2411
2023-11-20,Loz King,Members of the public I'm sure you've heard America going on about attacks that might take place in America and Europe because of this Israel propaganda 🤔 the plan is for the USA and the UK to start war's so the UN can shut the world 🌎 down too push through this one world order and this is what these propaganda and distraction news is about. Please people turn off the tell lie vision and seek information elsewhere please the media is lying too you while their planning the next move too SCARE you the public!!,0,Negative,-0.8597
2023-11-20,noone,"read into history before you decide which side you're on. This is palestinian lands and this war is unfair because the powers aren't equally strong. Palestine is being suppressed, it doesn't have an army that's why HAMAS exists. peace upon gaza and its brave citizens.",0,Negative,-0.5464
2023-11-20,Kato Emmanuel,The situation is not Easy,0,Negative,-0.3412
2023-11-20,nguyen nam,https://www.youtube.com/watch?v=FmXUP1oveTg&ab_channel=LADbibleTV,0,Neutral,0.0
2023-11-20,Hng DG,Its seem all hospitals staffs of Doctors are also with Hamas militant.,2,Neutral,0.0
2023-11-20,multa tuli,"After Israel ""retaliation"" to gaza I'm doubting the well being of those hostages, I hope it's not as bad as I think 🙏🏼",3,Positive,0.6652
2023-11-20,BJ,🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱❤❤❤💪,0,Neutral,0.0
2023-11-20,Robert Woods,DEFUND THE BBC,1,Neutral,0.0
2023-11-20,Stupidian planet,There are many Israelis soldiers who are injured. But Israel didn't take them to military hospitals instead taken them to nearby hospital in nearby town.So basically Israel also using civilians as human shields as well,1,Positive,0.2023
2023-11-20,ted ted,"the IDF are trying to avoid civilian casualty's, the hamas attitude to civilians is exactly the opposite",1,Negative,-0.296
2023-11-20,Meenas Magic Kitchen,Natanyahu doesn’t care about the hostages as it’s against his pride,1,Positive,0.6808
2023-11-20,Yoram Aizenberg,It is heart breaking. It is not the fault of the children but what can we do if their own parents scarify them? They had 2 weeks' notice to leave. Over 6 million messages sent to their phones. Over 1 million phone calls. Over 1 million pamphlets. But some preferred to stay together with their kids and become live shields for the terrorists hiding in the tunnels. These terrorists are usually their family members. We need to protect our own citizens. We already have 100 thousands of our own refugies.  1400 civilians were massacred. 240 hostages.,4,Negative,-0.9076
2023-11-20,Wound you in again!,The BBC can’t be trusted!,2,Positive,0.5255
2023-11-20,BOJO SABAR CHANNEL,Free Palestine,0,Positive,0.5106
2023-11-20,Reviewer,Arabs would be stupid to do any deal with Israel since the later will not stop bombarding hospitals and civilians even after concensus.,1,Negative,-0.3637
2023-11-20,freight documents,Did the ''neutral'' BBC dare to report on the evidence of the tunnel shaft discovered by IDF in the Shifa Hospital?,1,Neutral,0.0
2023-11-20,Jonathan T. Modesto,"(Daniel 9:27 was fulfilled on August 13 2023 also when the woman began travailing in birth to fulfill the time of the gentiles for the mystery of Revelation 12 to be completed, Daniel 12:1 next, three riders released within 2020 and 2023. These words are true and worthy and he who has ears to hear let him hear and blessed is he who understands.)

*“And as he sat upon the mount of Olives, the disciples came unto him privately, saying, Tell us, when shall these things be? and what shall be the sign of thy coming, and of the end of the world?”*
Gospel of Matthew, chapter 24, verse 3.

*“And he said, Take heed that ye be not deceived: for many shall come in my name, saying, I am Christ; and the time draweth near: go ye not therefore after them. But when ye shall hear of wars and commotions, be not terrified: for these things must first come to pass; but the end is not by and by. Then said he unto them, Nation shall rise against nation, and kingdom against kingdom: and great earthquakes shall be in divers places, and famines, and pestilences; and fearful sights and great signs shall there be from heaven.”*
Gospel of Luke, chapter 21, verse 8 to 11.

*“All these are the beginning of sorrows. Then shall they deliver you up to be afflicted, and shall kill you: and ye shall be hated of all nations for my name's sake. And then shall many be offended, and shall betray one another, and shall hate one another.”*
Gospel of Matthew, chapter 24, verse 8 to 10.

*“And there shall be signs in the sun, and in the moon, and in the stars; and upon the earth distress of nations, with perplexity; the sea and the waves roaring; men's hearts failing them for fear, and for looking after those things which are coming on the earth: for the powers of heaven shall be shaken. And then shall they see the Son of man coming in a cloud with power and great glory. And when these things begin to come to pass, then look up, and lift up your heads; for your redemption draweth nigh.”*
Gospel of Luke, chapter 21, verse 25 to 28.

*“For God so loved the world, that he gave his only begotten Son, that whosoever believeth in him should not perish, but have everlasting life. For God sent not his Son into the world to condemn the world; but that the world through him might be saved. He that believeth on him is not condemned: but he that believeth not is condemned already, because he hath not believed in the name of the only begotten Son of God.”*
Gospel of John, chapter 3, verse 16 to 18.

*“For I delivered unto you first of all that which I also received, how that Christ died for our sins according to the scriptures; And that he was buried, and that he rose again the third day according to the scriptures: And that he was seen of Cephas, then of the twelve: After that, he was seen of above five hundred brethren at once; of whom the greater part remain unto this present, but some are fallen asleep.”*
First Corinthians, chapter 15, verse 3 to 6.

*“Repent therefore of this thy wickedness, and pray God, if perhaps the thought of thine heart may be forgiven thee.”*
Acts, chapter 8, verse 22.

*“Jesus answered and said unto him, Verily, verily, I say unto thee, Except a man be born again, he cannot see the kingdom of God.”*
Gospel of John, chapter 3, verse 3.

*“From that time Jesus began to preach, and to say, Repent: for the kingdom of heaven is at hand.”*
Gospel of Matthew, chapter 4, verse 17.

*“After two days will he revive us: in the third day he will raise us up, and we shall live in his sight.”*
Hosea, chapter 6, verse 2.

*“But, beloved, be not ignorant of this one thing, that one day is with the Lord as a thousand years, and a thousand years as one day.”*
Second Peter, chapter 3, verse 8.

*“knowing this first, that there shall come in the last days scoffers, walking after their own lusts, and saying, Where is the promise of his coming? for since the fathers fell asleep, all things continue as they were from the beginning of the creation.”*
Second Peter, chapter 3, verse 3 to 4.

*“For when they shall say, Peace and safety; then sudden destruction cometh upon them, as travail upon a woman with child; and they shall not escape.”*
First Thessalonians chapter 5, verse 3.

*“For the Lord himself shall descend from heaven with a shout, with the voice of the archangel, and with the trump of God: and the dead in Christ shall rise first: then we which are alive and remain shall be caught up together with them in the clouds, to meet the Lord in the air: and so shall we ever be with the Lord.”*
First Thessalonians, chapter 4, verse 16 to 17.

*“in a moment, in the twinkling of an eye, at the last trump: for the trumpet shall sound, and the dead shall be raised incorruptible, and we shall be changed.”*
First Corinthians, chapter 15, verse 52.

*“I tell you, in that night there shall be two men in one bed; the one shall be taken, and the other shall be left. Two women shall be grinding together; the one shall be taken, and the other left. Two men shall be in the field; the one shall be taken, and the other left.”*
Gospel of Luke, chapter 17, verse 34 to 36.
...........................................................................................................",0,Positive,0.9253
2023-11-20,Lucas Reales,One second of the footage with terrorists and hostages in the hospital and then is only palestinian suffering... rotten media,2,Negative,-0.8126
2023-11-20,EDDIE STOOJ,"COME OUT OF THE SAUDI JUDEO CULTS, ISLAM AND JUDAISM .... THIS SHOWS US THEIR FRUITS....DEMOCRACY WILL NOT AID YOU , BUT WILL CONTINUE TO ENSLAVE YOU",0,Negative,-0.8294
2023-11-20,Mel Ray,Fake pics from gaza..all actors..bbc is liars,2,Negative,-0.7579
2023-11-20,AJR22,So the BBC did know there was hostages in Gaza afterall.,0,Neutral,0.0
2023-11-20,EDDIE STOOJ,"1 Thessalonians 5:3
King James Version

3 For when they shall say, Peace and safety; then sudden destruction cometh upon them, as travail upon a woman with child; and they shall not escape.   JESUS CHRIST IS THE ONLY WAY TO THE FATHER HE IS COMING SOON",1,Positive,0.2691
2023-11-20,AAR BOY,THE MOST HYPOCRISY IN THE WORLD IS BBC AND THE CNN.,1,Neutral,0.0
2023-11-20, Sarah ,حسبي الله ونعم الوكيل,2,Neutral,0.0
2023-11-20, Sarah ,Fake videos from Zionist,0,Negative,-0.4767
2023-11-20,Manshester,I have not seen BBC showing any sympathy to Israeli civilian being killed😢 very one sided😢 have u not seen this is the same hospital were hostages were kept n killed?? What ever proof Israel army shows u will never believe but what ever Hamas says u will repeat it with sympathy 😢,3,Positive,0.3839
2023-11-20,Sofia Rahman,Stop Genocide in Gaza,0,Negative,-0.296
2023-11-20,Kaboom,How do so many hostages come out of vacuum?🤣🤣😂🤣😂🤣,0,Neutral,0.0
2023-11-20,cave engravings,"Israel know their is an underground complex under the hospital, because they built it in 1983 when they were in control of Gaza.",0,Neutral,0.0
2023-11-20,Aby Nor,"BBC, why you need to verify only Israeli videos, but never HAMAS videos?",1,Neutral,0.0
2023-11-20,Aby Nor,"BBC, have you asked Israeli forces for assistance in your reporting from the tunnels under Shifa the hospital?",0,Neutral,0.0
2023-11-20,Ucheawaji Anyalewechi,"BBC, you could verify the videos sent to you by Palestinians but unable to verify the video Israel shared. Seen your hypocrisy?",1,Positive,0.4767
2023-11-20,Farhia Ismail,Gerida kala xanun badan ilmahaga ugu xanun badan 😂😂😂😂😂😂😂my god bless you father,0,Positive,0.5994
2023-11-20,nguyen giang,"😢 the people live in Gaza so poor, so many children dead, this crime 's from Hamas, I saw I cried.",1,Negative,-0.9458
2023-11-20,Farhia Ismail,Free falastin free masjid qudus stop war bloody qasa 😂😂😂😂😂,0,Negative,-0.34
2023-11-20,UKC,"“All the truth in the world adds up to one big lie.”
— Bob Dylan",4,Positive,0.3182
2023-11-20,Dim M,"BBC can't call Hamas terrorists, he had to put as disclaimer that is ""diclaired terrorist organisation by UK""
That shows that people that ran BBC have probably ties with Qatar and Hamas and most of videos look like Hamas Propag da",2,Neutral,0.0243
2023-11-20,UnTold,"Its baffling how Israel can't locate the hostages ,👀
on the other hand knowing all the tunnels. 🤔",3,Positive,0.4939
2023-11-20,THE REPORTER,"Now IDF shows clear proof Hamas was using the Shifa ""Hospital"" as base to hold hostages. This is a terror base. How come you don't show it?",1,Negative,-0.2023
2023-11-20,John Mbithi,God bless Israel,1,Positive,0.5994
2023-11-20,Anthony Bernstein,"Well done BBC, the sweet dulcet tones from a repoter who normally screams in a high pitch. The BBC is a subsidary of al jazeera. The BBC is the new voice of hamas. Let us see who breaks the cease fire.",15,Neutral,0.128
2023-11-20,Jennifer Gordon,BBC your reporting is now an embarrassment in this world,1,Negative,-0.4404
2023-11-20,Kavorka,"Israel was right, the ISIS in Gaza uses schools and hospitals as their military bases. From the footage of the hospital they showed, it appears that the staff are cooperating with the terrorists when they push the hostages into it. Could also be the case that the doctors and hospital staff intentionally killing babies to support the terrorists? It's a genuine possibility as these people are working for Hamas government.",1,Negative,-0.8979
2023-11-20,Daniella Golsha,Hamas is isis .,1,Neutral,0.0
2023-11-20,Shamal Khan,😢,0,Neutral,0.0
2023-11-20,Richardo Conbully,elections have consequences,1,Neutral,0.0
2023-11-20,A Little Bit Of Everything,Why don’t you change the title about the evidence of tunnels?,1,Neutral,0.0
2023-11-20,Saida Naser,Israel now digging funnel in shifa after not finding anything and after killing thousands of kids and patients . They want to lie to western media as always they are .,0,Negative,-0.6124
2023-11-20,shams,#isreal_is_stealing_deadbody_from_Gaza,0,Neutral,0.0
2023-11-20,Saida Naser,We don’t believe in any information taken from Israel . They are killers . Liers . Stolen our country by a lie and make propaganda .,0,Negative,-0.8591
2023-11-20,Wizwit,*_Let my people go or you shall hear no greater cry._*,3,Neutral,0.0772
2023-11-20,Saida Naser,Israel has no right to defend it self as it is the brutal occupying power since 75 years,0,Negative,-0.743
2023-11-20,Rami Nirel,"children in israeli prisons?
there are no children in israeli prisons. is this a british news or hamas news channel?",1,Negative,-0.3736
2023-11-20,mr swavee,A govt taking hostages? Stupid voters. Lmao..,0,Negative,-0.5267
2023-11-20,James Wanglat,"Did these  same Palestinian & doctors indirectly facilitate Harmas?  Then, the death of these innocent people has blood in their hand.",1,Neutral,0.1779
2023-11-20,Beny and Ofra Vatashsky,Shame on BBC,1,Negative,-0.4767
2023-11-20,Heric Periera Leonce,Hamas is a terrorist organisation and other Gihadits supporting Hamas. Hamas leaders are enjoying luxurious life in Qatar.,2,Neutral,0.1531
2023-11-20,Solomon Katende,BBC hve u seen the tunnel-Your such a biased news organisation that has become a puppet.You hve lost credibility.,1,Negative,-0.5267
2023-11-20,Heric Periera Leonce,"Hamas terrorists, why they still holding the kidnapped hostages?",2,Negative,-0.6249
2023-11-20,Kantengwa Jenny,Bbc good suporter of Hamas,1,Positive,0.4404
2023-11-20,SD,Unfortunately. I do not  believe a single word  the BBC report . Not worth watching. Disgraceful corporation,1,Negative,-0.4707
2023-11-20,X2 TZ VFX ARTIST,And That is how Command Center it look like,0,Positive,0.3612
2023-11-20,Quan Nguyen,5:40 How would women and childrens of Palestine end up in Israel's prison from first place? So before Hamas kidnapped people's Israel did the same as well? Without that how can they have people to do the exchange if you know what I mean.,0,Negative,-0.3736
2023-11-20,J. Matthew,FREE PALESTINE,0,Positive,0.5106
2023-11-20,נטשה קוזלוב,Again with the bias bbc… poor journalism,1,Negative,-0.5423
2023-11-20,Samandar Xamidov,Israel 🇮🇱 == 💩,1,Neutral,0.0
2023-11-20,Jiaqi Zhang,"Liar BBC, Shame on you👎👎👎",1,Negative,-0.7506
2023-11-20,New Moon,"""There are plenty of good reasons for fighting,' I said, 'but no good reason ever to hate without reservation, to imagine that God Almighty Himself hates with you, too. Where's evil? It's that large part of every man that wants to hate without limit, that wants to hate with God on its side."" -Kurt Vonnegut, Mother Night",1,Negative,-0.9674
2023-11-20,M phone,BBC is not free of corruption of  Isreal,0,Negative,-0.4023
2023-11-20,New Moon,"3:23 See, this is what willful ignorance to the Hate brings you. A microcosm of the narratives Western Media are pushing right now.

Obviously, her goals are Noble ones, and we should take up that banner, but not in a naive and self deluding manner she did, lest we meet the same fate.

Hamas and it's supporters, which are the majority of Palestinians right now, probably hated her as much as they hated those within Israel like themselves.

There is a reason they attacked a festival of Peace you know. The answer isn't a simple one and the task Herculean, but we are up to it and Hate can and has been defeated...",0,Negative,-0.7491
2023-11-20,Ilya Guterman,"What a lazy reporting from BBC, IDF has released evidence of hamas using al shifa as a terror base and BBC gave it 5 sec of report.",2,Negative,-0.7096
2023-11-20,New Moon,"Wow, the Palestinians are all complicit in this terrorism then?

Gods Bless the IDF as they save their children from their own parents cycle of Hatred.",1,Negative,-0.2263
2023-11-20,تدابير ام عبد الرحمان الجزائرية,منافقون غزة ابيدت وانتم مشاركون وملطخة ايديكم بدمائهم h#_ttps://youtube.com/shorts/RiOdqnMoCZQ?si=QLluhuWUWNZKo5oN,1,Neutral,0.0
2023-11-20,Lorna McCairley-Perets,Not even watching or listing to anything BBC,1,Neutral,0.0
2023-11-20,Captain Buggernut,Comment removed. Censorship at its worst. No other army would be allowed to carry on like this. Can you imagine if we did this in NI. Youtube needs to sort its act out. Its algorithm is nonsense.,1,Negative,-0.7579
2023-11-20,Ruy Elias Lopez,"Where are those BBC newscasters who doubted the IDF that the Al Shifa hospital is utilized by Hamas terrorists for its operation, planning and command and control structure while they accept hook line and sinker the denials, lies and propaganda of Hamas? Apparently these Hamas terrorists - lovers BBC newscasters are ashamed to deliver the news report of the IDF proofs. Shame on you BBC newscasters.",2,Negative,-0.936
2023-11-20,David Atrakchi,BBC never tries to or varifies anything presented by Israel. For them the October 7 events or jihadistic terrorism in Europe still need verification.,1,Negative,-0.6808
2023-11-20,herrol steel,they are very strong in giving birth to children and after the children grow up they easily turn the children into human shields for terrorists... extraordinary,5,Positive,0.8251
2023-11-20,David Sutton,it is not the first time you see those tronel   .qustion ishamas in 12000  people house,1,Neutral,0.0
2023-11-20,ירון כץ,"Israel is claiming it is daylight right now in Gazza. A claim that the BBC can not verify at this moment. In addition, A video with two abductees been dragged from the main entrance of the hospital by a group of armed Hamas operatives has not been verified by the BBC supreme verification department. In other words, as children are been educated:  If you don't stop laying, you'll grow up to be a BBC reporter!",1,Positive,0.6788
2023-11-20,Павел,"A nuclear submarine of the Vanguard type of the British Navy with a crew of 140 people and Doomsday missiles ""Trident-2"" almost sank in the Atlantic due to the failure of the depth gauge. Comrade Depth Gauge was promoted by the Russian command to the rank of captain.",1,Negative,-0.6486
2023-11-20,David Atrakchi,"It's obvious that the BBC are trying their best to avoid Israeli hostages from returning to their families.
This is made out of plain antisemitizm and blind support of terrorists",0,Negative,-0.2732
2023-11-20,Paida Jiri,This is not fair 😢💔💔,3,Negative,-0.2411
2023-11-20,Stefunny Strange,"I love how y’all hid the video evidence of hostages being forced into the hospital and put it in the middle and not in the title. For DAYS you’ve implied that Israel is lying and now that there is video evidence, you brush over it in a few seconds. The hospital staff LIED and repeated again and again that they hadn’t seen a single Hamas militant in the hospital. Why aren’t you now bringing light to that??? They were holding AK-47s in the video FFS!",1,Negative,-0.9062
2023-11-20,Jordan koop,1:02- “this footage was filmed today for the BCC in Han Yunis”. What does that mean? That they paraded the bodies for the BBC. Is the BBC reporting the news or creating the news? CC TV from Al Shifa showing hostages (one Napoli and one Thai) can’t be verified. So verify it. This attempt at impartial reporting is lame. Rather change your name to BBJ (British Broadcasting Jazira) and get it over with. BBC is the same as Fox News in the US. The latter is ultra right wing propaganda the former is ultra leftist propaganda.,0,Negative,-0.6072
2023-11-20,artiom arutiunean,This shows notifying,0,Neutral,0.0
2023-11-20,Md Habibur Rahman,https://earnmoneyathome04.blogspot.com/2023/11/refhttpsadscookie.html,0,Neutral,0.0
2023-11-20,Crypto Hero,You will call it fake but you should run the news regarding cctv evidence of hamas dragging hostages into shifa hospital and using it as a base.,1,Negative,-0.2617
2023-11-20,Rasha A,"After the truth was revealed that it was this Nazi army that killed its citizens on the 7th of October, and then accused Hamas of being (ISIS), and during more than forty days of misinformation, lies, and fabricated videos, and their imaginary reasons for the annihilation of Gaza...here I ask who is (ISIS),  Who is the victim!!??  Who is the deceiver??!!",0,Negative,-0.9123
2023-11-20,caleba prince,All these suffering are brought and caused by Hamas.,2,Negative,-0.4767
2023-11-20,JJ K,well well well...,0,Positive,0.4939
2023-11-20,Challenger,"BBC can verify and vouch for Hamas from the start of the conflict. Even the speaker's voice  is dramatic, so viewers don't doubt any of this propaganda .",0,Negative,-0.2906
2023-11-20,Ahmed Hilal,All lies. Fabricated video clips. These are injured Palestinians by the IDF’s Airstrike which are taken to the hospital for treatment. Trying make fool people and to justify its war crimes against civilians,0,Negative,-0.9062
2023-11-20,アタシノワキクサイ,選民思想とシオニズムを捨てろ。,0,Neutral,0.0
2023-11-20,Shane Mawlong,They protect the terror in thier own homes what can israel do.. Its shows they are involved too..,0,Negative,-0.2023
2023-11-20,Samnang KH,"Hamas and their people did a mistake, very wrong, very very very wrong on 7th October 2023.
Seems they were too confident to destroy Israel. They don’t care what will happen to their people.",0,Negative,-0.742
2023-11-20,David Camelot,"You don’t have to pay for murder  now to ? How much ? 
Inflation aye   Used  to be free
Though free  it loses appeal",0,Negative,-0.2869
2023-11-20,Bob Forapples,OT: Benny Hill considered funnier than Monty Python by two TV stations--WOR and WLVI!,0,Positive,0.4574
2023-11-20,David Camelot,"The project of Jesus and Gandhi. Gave in and bought 
 Death for death.  By threat  of death  yes we. Are highest bid to  it and taken two
Murder is project ?

We. Send you this it  memo
As gift of  
If as  you wish 
Use such project  it not 

Less 
For shame and crow reward of some 

WhilI others make to  reap the it's bread and wine of us",0,Negative,-0.8152
2023-11-20,Raivalita Qiolele,BBC are Pro Hamas Scoundrels.,0,Neutral,0.0
2023-11-20,Criss Manda,HAPPY TO SEE THAT YOU BBC,0,Positive,0.5719
2023-11-20,Adrian Louw,"""Today begins the reconstruction of Argentina. Today begins the end of Argentina's decline. The model of decadence has come to an end. There is no way back."" - Javier Milei 
The above statement is why the BBC calls him ""far-right""...",0,Negative,-0.296
2023-11-20,Suman Bagchi,"Those who supported Russia's war in Ukraine today oppose Israel's war on Palestine.
He opposes where his sentiments are hurt.
But those who do not want war anywhere are very few.",0,Negative,-0.9029
2023-11-20,Xin Ma,No one care,0,Positive,0.25
2023-11-20,Adrian Louw,"""Far-right outsider Milei wins Argentina presidential run-off election"" - BBC
What makes him far-right BBC? Care to explain? Is it because he doesn't puppet your perverse propaganda talking points so you call him far-right? Morally reprehensible from a corporation like yours.",0,Positive,0.8826
2023-11-20,G K,"Netanyahu declared a war of genocide on the people of Gaza, in a speech reproduced everywhere he said this is a war against Amalec referring to the Old Testament which it obliges Israel to kill every man woman and child in Gaza....
For more information see on you tube. At 5:01
Norman Finkelstein: ""I am not Pro-Palestinian...""",0,Negative,-0.926
2023-11-20,Tan S,Boring Coverage,0,Negative,-0.3182
2023-11-20,Варвара,"BBC надо  делать репортаж о каждом убитом палестинце, а это более 13 000 человек, в том числе более 5 500 детей и 3 500 женщин! Репортажей хватит на многие года!",0,Neutral,0.0
2023-11-20,Randall _C_,Pathetic Israeli attempt of misleading propaganda. Remember Israel think we the international community ate stupid enough to believe these “evidence”,0,Negative,-0.8957
2023-11-20,Elusa Saint Pierre,BBC news is very bias by only reporting the side of Palestinians dead and suffering while Israel people  are still mourning their dead relatives and love ones during the cross border attacked of Hamas into Israel territory. These sufferings and deaths among the Palestinian people are to be blamed to the terrorist Hamas organisation whom their leaders enriched themselves while the whole Palestinian people in Gaza are starving and living miserably.,0,Negative,-0.9814
2023-11-20,Jah bee,"So you are trying to tell me for 200 hostages you killed 10,000 people, including 5000 kids what is this world coming to?😢😢😢😢😢😢😢😢",0,Negative,-0.6705
2023-11-20,Kennedy Nyabuto,Hamas has brought us a very nasty  and ugly scinerior to us.,0,Negative,-0.8155
2023-11-20,Remzi Yu,"BBC have concerns about 200 Israelis as they Govt policy but they don't care much about the people of Gaza
 Shame on Western Media",0,Negative,-0.8221
2023-11-20,mega at oh,they're happy to wage a war when they can simply impose a lockdown?how does any of this fake news make any sense to you npcs?,0,Negative,-0.7495
2023-11-20,yukil7,"Wow, doctors were not surprised when the terrorists went in bringing hostages who could walk properly. They really know nothing about Hamas operating in the hospital? Why healthy hostages there?",0,Positive,0.2718
2023-11-20,mega at oh,npcs still believe admitting the BBC tell them?,0,Neutral,0.0
2023-11-20,Dancehall Promo 🇯🇲,So extraordinary 🥱deal  ? 🤷‍♂️,0,Neutral,0.0
2023-11-20,Bahtera,Hello BBC where is news about Al Shifa tunnel? you missed it out.,1,Negative,-0.296
2023-11-20,Billy Baker,The Palestinians have themselves to blame,2,Negative,-0.34
2023-11-20,Peter N. Mzee,But why Hamas started this....,1,Neutral,0.0
2023-11-20,Dana Manasherob,https://www.youtube.com/watch?v=xmDMdC6oGkg,0,Neutral,0.0
2023-11-20,Michael Lincoln,Exchanging innocent hostages for Arab criminals in Israeli jails is unthinkable. So anyone in any country in the world can abduct innocents and use them as extortion to have criminals released from jail? . .  if we all start doing this our society will break down. Forget the hostages Israel and just implement law and order in Gaza.,0,Negative,-0.7003
2023-11-20,Mujuni Fred,God peace in the world but Israel should all Palestine to get its independence to avoid more killings,1,Negative,-0.8266
2023-11-20,w kahn,IDF evidence exposes BBC and Hamas Palestinian Supporters the Al Shifa Hospital was used as a headquarters with tunnels..BBC has no credibility,0,Neutral,0.0516
2023-11-20,Zlax,can the BBC wear their swastika arm bands openly at last?,1,Neutral,0.0
2023-11-20,ChinkangaNyirenda2003,Why are you not verifying? What's your problem. Do you think those Israel released videos are fake.,0,Negative,-0.7003
2023-11-20,Maruf Islam,designated terrorist state israel,2,Negative,-0.6908
2023-11-20,Jack Harrison,"The Gazans have to be angry at hamas (Terror Organization) for everything that they are going through. 
This wouldn’t happen if they wouldn’t kill all these innocent people in Israel.",0,Negative,-0.765
2023-11-20,Stark Mad,I no longer trust this news channel it supports terrorism,0,Negative,-0.25
2023-11-20,Youtube Premiums,The idf terrorists are still trying to justify the massacre of innocent children 😢 Israel doesn't  care about their own hostages,0,Negative,-0.6517
2023-11-20,Resolver Resolver,"The cause nd foundation of the problem is Italy nd France Paris, America, Napolitano, Napoli, Taranto, Torino, Sardegna, Rome*? *? *? *",0,Negative,-0.5007
2023-11-20,Neeraj Gurjar,Prayers for Peace in the World from India.,14,Positive,0.5423
2023-11-20,SonjaDouglas1979,This is horrific 🙏🙏🙏,4,Negative,-0.6597
2023-11-20,Historian,No one is more deluded than a leftist,0,Negative,-0.296
2023-11-20,SonjaDouglas1979,I can't believe that the military is showing all their secrets then the enemy knows what we know????,0,Negative,-0.6662
2023-11-20,Mario T,Can the BBC reporter go down the tunnel shaft ahead of the IDF to “independently” verify its existence? 😂,53,Neutral,0.0
2023-11-20,mabhodlela JJ,"Ofcoz it's impossible to verify any of the videos released by IDF, but tgose released by Hamas they don't need verification.",7,Neutral,0.0
2023-11-20,A A,Karma is a Biatch.,0,Neutral,0.0
2023-11-20,Awidikor,"Labeled as terrorist by UK , but not BBC",0,Negative,-0.431
2023-11-20,Sho 707,"‎‏Every people has absolute freedom to follow what they want. No authority, whoever they may be, has the right to force a people into despicable acts like these, except a people who want to corrupt the world and are against humanity. Let us continue and deliver our word to any authority, whatever it may be, that the entire world is against any act that involves tyranny and abuse of humanity or It degrades the decent level with which any human being on the face of the earth must live, anywhere, and imposes penalties on any attempt at decadence and baseness. We are human beings and will never be just garbage for fun. Do you all hear?!!!!!! Let us cooperate to deliver our message to everyone that we deserve good taste. Respect is part of our world, not a world full of meanness📛📛📛🚫❌❌Unfortunately, the Semitic people have proven, deservedly, that they are not Semitic‼️‼️👎👎❌❌",0,Positive,0.858
2023-11-20,Barry Smith,Those babies are so skinny poor little things so sick they can't even cry 😢 and oh my heart for the father in such pain holding and just crying over his little boys 5&6 years old. Lord please send peace to these civilians this is just to much heartache no one should have to go through this nor watch this. 😢,34,Negative,-0.8194
2023-11-20,Allen Dev,both of the sides are suffering. All because of political motives of Israel and Hamas shitty heads.,0,Negative,-0.7717
2023-11-20,Francis Mathew,https://youtu.be/a-vv9aGHHck?si=I_6uMYijgn-rZUFn,0,Neutral,0.0
2023-11-20,주명화,"My emotions for those victims have become dull and insensitive since I have seen too many sad death after war breaking out. But still I feel emphasize on the father whose two sons died  and were embraced by their father once and for all before buried. 

Israel shows us tunnels and video records of Israeli hostages dragged by Hamas at the very hospital. Now I wonder what the headman of the hospital would have said to deny Hamas's activities at that hospital after he officially denied any relationship with Hamas at his hospital when the pressure of Israeli raid went high to summon criticism from all Islamic countries? 

After all, all kinds of death for both sides were stemmed from Hamas's barbarian manslaughter. And that's the results, the mourning father, the crying sister, the worrying families, and countless ppl in starvation, newly born babies whose life in danger. Whoelse should we blame, but hamas?",1,Negative,-0.9949
2023-11-20,Carl Wheatley,NO MENTION that the Palestinian Health Authority blatantly LIED on public record about having no knowledge of Hamas on hospital grounds then? LMAO. No mention that this conclusive footage CATEGORICALLY justifies the Israeli operation to investigate Al Shifa under International law? Not only the right to act proportionally but the DUTY to do so to restore this civilian medical infrastructure to its protected status? Of course not. Still insinuating that the IDF might have planted evidence at Al Shifa BBC? Somebody's watch not showing the correct time or some shit? Looks like you'll be issuing more retractions and apologies in the not too distant future.,0,Positive,0.6138
2023-11-20,Julius Ahabyona,Thank you BBC,0,Positive,0.3612
